ASBC1231,02:40:30,2023-12-30,"[28.6519, 77.2315, 'Delhi, Delhi, IN']"
ASBC1231,02:40:36,2023-12-30,"[28.6519, 77.2315, 'Delhi, Delhi, IN']"
ASBC1231,02:40:43,2023-12-30,"[28.6519, 77.2315, 'Delhi, Delhi, IN']"
ASBC1231,02:40:45,2023-12-30,"[28.6519, 77.2315, 'Delhi, Delhi, IN']"
